datetime,wma_9,wma_20,wma_55,hma_21,hma_55,stoch_k_14_3_3,stoch_d_14_3_3,atr_14
2024-03-26 09:00:00+00:00,2171.931111111111,2172.393238095238,2171.0234740259743,2171.0577662337664,2173.347962894248,50.30097852837667,43.01884995093095,3.761931364973915
2024-03-26 10:00:00+00:00,2173.199777777778,2172.887714285714,2171.283311688311,2171.82621010101,2173.5631040936573,63.27143442392071,51.98668759880663,4.036793410332898
2024-03-26 11:00:00+00:00,2176.883111111111,2174.5520476190477,2171.9978766233767,2174.1119226551227,2174.2449984539267,78.74566549810862,64.10602615013534,4.951308166737702
2024-03-26 12:00:00+00:00,2181.5531111111113,2176.7887142857144,2172.952493506493,2178.010800577201,2175.4773860028863,89.77292778771756,77.26334256991562,5.260500440542166
2024-03-26 13:00:00+00:00,2185.3413333333333,2178.8072857142856,2173.84637012987,2182.7519924963926,2177.090795806707,88.9157050083354,85.81143276472052,5.174750409074865
2024-03-26 14:00:00+00:00,2186.8515555555555,2179.924476190476,2174.420064935065,2186.9089275613273,2178.740141405552,81.53624974327285,86.7416275131086,5.573696808426676
2024-03-26 15:00:00+00:00,2186.9753333333333,2180.508142857143,2174.806694805195,2189.726771139971,2180.2241685219547,66.3688642431702,78.94027299825949,6.2077184649676145
2024-03-26 16:00:00+00:00,2186.1431111111115,2180.715714285714,2175.0589999999997,2190.8516513708514,2181.405636209029,48.8087903060169,65.57130143081997,6.282167146041357
2024-03-26 17:00:00+00:00,2184.1557777777775,2180.418333333333,2175.126909090909,2190.1674753246757,2182.1341807445197,33.34097168974018,49.50620874630909,6.53558377846697
2024-03-26 18:00:00+00:00,2182.6206666666667,2180.360476190476,2175.2838766233767,2188.512424819625,2182.51404271456,25.491509062800304,35.88042368618579,6.373756365719328
2024-03-26 19:00:00+00:00,2180.9817777777776,2180.266,2175.4321688311693,2186.321804906205,2182.618298752834,21.221634400579827,26.6847050510401,6.1520594824536605
2024-03-26 20:00:00+00:00,2179.5531111111113,2180.2322857142854,2175.6064999999994,2183.9406256854263,2182.572843623308,24.594559574196726,23.76923434585895,5.899769519421281
2024-03-26 21:00:00+00:00,2178.4584444444445,2180.1903809523806,2175.7808311688314,2181.5657916305922,2182.471085472068,25.682341335087216,23.832845103287923,5.589785982319758
2024-03-26 22:00:00+00:00,2177.9591111111113,2180.1979523809528,2175.9757337662336,2179.496816161617,2182.379461236515,27.72114436040796,25.999348423230632,5.47908698358263
2024-03-27 00:00:00+00:00,2177.7920000000004,2180.1521428571423,2176.1510714285714,2177.851671572872,2182.309189350993,26.784484524901433,26.72932340679887,5.255580770469579
2024-03-27 01:00:00+00:00,2178.0646666666667,2180.1714285714284,2176.3643571428574,2176.8682643578654,2182.293134113241,26.884948996740153,27.130192627349846,5.007325001150305
2024-03-27 02:00:00+00:00,2177.9953333333333,2179.949190476191,2176.501753246753,2176.3024230880237,2182.2486647856113,23.673127699122357,25.780853740254646,4.907516072496689
2024-03-27 03:00:00+00:00,2177.530888888889,2179.4841904761906,2176.55837012987,2175.8844253968255,2182.1090413660413,20.019849453805094,23.525975383222534,5.087693495889803
2024-03-27 04:00:00+00:00,2177.2115555555556,2179.083476190476,2176.6384025974025,2175.6307855699856,2181.902191773174,16.453636590332017,20.04887124775316,4.931429674754823
2024-03-27 05:00:00+00:00,2177.262222222222,2178.835380952381,2176.7722467532467,2175.5904173160175,2181.681826264344,19.26829114831089,18.580592397482665,5.002041840843769
2024-03-27 06:00:00+00:00,2177.426,2178.6215714285718,2176.9179870129865,2175.7386914862914,2181.467245559335,30.240085109399498,21.987337616014134,4.845467423640639
2024-03-27 07:00:00+00:00,2177.3037777777777,2178.2535714285714,2177.0055844155845,2175.9156253968254,2181.224184979042,42.68446956090393,30.730948606204773,4.695076893380578
2024-03-27 08:00:00+00:00,2177.3280000000004,2177.952190476191,2177.1075779220782,2176.1769679653676,2180.971427789803,51.55412291819541,41.49289252949961,4.613999972424819
2024-03-27 09:00:00+00:00,2177.951555555556,2177.989,2177.3047337662333,2176.7322551226553,2180.7912748230606,65.75540100621468,53.33133116177134,4.551571402965887
2024-03-27 10:00:00+00:00,2177.883111111111,2177.8018095238094,2177.378058441559,2177.1703393939392,2180.57940129183,63.013905305090496,60.10780974316686,4.665744874182616
2024-03-27 11:00:00+00:00,2180.2251111111113,2178.8313333333335,2177.867642857143,2178.5618464646464,2180.64431742596,70.57531165375498,66.44820598835338,5.566763097455301
2024-03-27 12:00:00+00:00,2183.2162222222223,2180.289238095238,2178.504727272727,2181.0068207792206,2181.046050213014,73.37064521361553,68.98662072415367,5.588422876208485
2024-03-27 13:00:00+00:00,2184.722222222222,2181.1853333333333,2178.938311688312,2183.5579670995667,2181.5613783584135,79.03601815633483,74.32732500790178,5.931392670765045
2024-03-27 14:00:00+00:00,2185.4904444444446,2181.8185238095243,2179.2807467532466,2185.7328582972577,2182.0833353346384,70.94068271404844,74.44911536133293,5.8584360514247065
2024-03-27 15:00:00+00:00,2187.523111111111,2183.0861428571425,2179.8720714285714,2188.0833004329006,2182.7770956246136,66.35602377093402,72.11090821377242,6.151404904894372
2024-03-27 16:00:00+00:00,2189.27,2184.2973333333334,2180.456090909091,2190.2987382395386,2183.6030236205593,73.33873581847591,70.2118141011528,6.097018840259051
2024-03-27 17:00:00+00:00,2190.036,2185.136285714286,2180.9150454545456,2192.0100779220784,2184.450852530406,78.53817893966162,72.74431284302385,6.068660351669107
2024-03-27 18:00:00+00:00,2190.9135555555554,2186.10280952381,2181.4284610389614,2193.468838095238,2185.3447097333883,76.4951605405945,76.12402509957734,5.835898897978453
2024-03-27 19:00:00+00:00,2191.112888888889,2186.8027142857145,2181.850694805195,2194.4008000000003,2186.2217735432555,70.96792845339502,75.33375597788371,5.779048976694275
2024-03-27 20:00:00+00:00,2191.4266666666667,2187.6390476190472,2182.329038961039,2194.9570984126985,2187.1477240775102,73.42692854575792,73.63000584658248,5.606974049787533
2024-03-27 21:00:00+00:00,2191.8646666666664,2188.501619047619,2182.826792207792,2195.2254649350652,2188.1216772400885,74.60577986893759,73.0002122893635,5.452904474802696
2024-03-27 22:00:00+00:00,2192.6104444444445,2189.440666666667,2183.3619155844153,2195.4607191919195,2189.1355499725146,81.32097480859805,76.45122774109785,5.226268440888199
2024-03-28 00:00:00+00:00,2192.7215555555554,2190.062857142857,2183.7937012987004,2195.487043001443,2190.1006883975815,81.0734900421105,79.00008157321538,5.193677837967612
2024-03-28 01:00:00+00:00,2192.335111111111,2190.4331904761907,2184.1502597402596,2195.203998845599,2190.961652889439,76.70669251315563,79.70038578795474,4.955557992398473
2024-03-28 02:00:00+00:00,2191.681777777778,2190.578333333334,2184.4398181818183,2194.48762020202,2191.66878323198,60.69747309263776,72.82588521596797,4.854446707227152
2024-03-28 03:00:00+00:00,2191.1908888888893,2190.6991428571428,2184.733142857143,2193.547227128426,2192.2441010186903,49.303373859889795,62.23584648856106,4.723414799568068
2024-03-28 04:00:00+00:00,2191.8153333333335,2191.286857142857,2185.2121233766234,2193.0218666666665,2192.840838203463,56.887798745704764,55.62954856607744,4.88817088531322
2024-03-28 05:00:00+00:00,2192.39,2191.791,2185.679116883117,2192.868430591631,2193.4474640022677,72.91968031271624,59.703617639436935,4.7075872506479985
2024-03-28 06:00:00+00:00,2193.0186666666664,2192.2859999999996,2186.1602207792207,2193.10049004329,2194.0786663145054,87.80820958543227,72.53856288128442,4.553473875601726
2024-03-28 07:00:00+00:00,2193.9133333333334,2192.869619047619,2186.6868051948054,2193.7300005772004,2194.7726026592454,82.79170161281495,81.17319717032115,4.669654313058734
2024-03-28 08:00:00+00:00,2195.0024444444443,2193.491904761905,2187.2463376623377,2194.686378643579,2195.53971080705,82.11352176402454,84.23781098742391,4.6068218621259645
2024-03-28 09:00:00+00:00,2195.0222222222224,2193.5996190476194,2187.612331168831,2195.326396536797,2196.2090656136193,69.49661908339625,78.13394748674524,4.712048871974105
2024-03-28 10:00:00+00:00,2195.229777777778,2193.8103333333333,2188.002766233766,2195.815832034633,2196.7928723029618,63.36088154270046,71.65700746337374,4.843331095404507
2024-03-28 11:00:00+00:00,2195.953555555556,2194.2800476190478,2188.487532467532,2196.4214972582977,2197.3530438998832,61.33233158026633,64.72994406878767,4.883807445732779
2024-03-28 12:00:00+00:00,2199.3577777777778,2196.063285714286,2189.4702857142856,2198.358202597403,2198.25988401017,76.6231819927424,67.10546503856973,5.7235354853232865
2024-03-28 13:00:00+00:00,2201.8977777777777,2197.5870476190476,2190.3616623376624,2200.978062914863,2199.3814330464506,86.96776782868415,74.97442713389762,5.750425807800188
2024-03-28 14:00:00+00:00,2205.1362222222224,2199.5285238095234,2191.414045454546,2204.3823388167384,2200.7919861626465,92.6252013994873,85.40538374030461,6.1225382501001775
2024-03-28 15:00:00+00:00,2206.091111111111,2200.4834285714282,2192.112019480519,2207.2343215007213,2202.1599577922084,82.78270183170751,87.45855701995966,6.745928375093048
2024-03-28 16:00:00+00:00,2208.3555555555554,2202.111190476191,2193.065214285715,2210.0661333333333,2203.674327217756,83.83994504233415,86.41594942450966,7.0219334911578075
2024-03-28 17:00:00+00:00,2210.5562222222225,2203.775428571429,2194.048012987013,2212.703029148629,2205.3053920755174,83.68147380773847,83.43470689392672,6.866081098932261
2024-03-28 18:00:00+00:00,2213.2551111111115,2205.7477619047622,2195.159487012987,2215.491279653679,2207.089076264344,90.5018113758573,86.00774340864331,7.232789591865671
2024-03-28 19:00:00+00:00,2215.6846666666665,2207.7451904761906,2196.2977402597403,2218.3662741702738,2208.974228775854,90.21499718910805,88.13276079090129,7.181161763875281
2024-03-28 20:00:00+00:00,2217.211111111111,2209.471,2197.354045454546,2220.9664427128428,2210.8841369820657,86.77263969171482,89.1631494188934,6.9567930664556155
2024-03-28 21:00:00+00:00,2218.5073333333335,2211.193047619048,2198.439746753247,2223.0949396825395,2212.8164729265445,88.18882466281333,88.39215384787873,6.766307847423069
2024-03-28 22:00:00+00:00,2221.8106666666667,2213.824,2199.906253246753,2225.613699278499,2215.0375351473926,89.17204482107151,88.04450305853322,7.470857286892825
2024-04-01 01:00:00+00:00,2225.4068888888887,2216.6232380952383,2201.490538961039,2228.6312404040405,2217.534190751048,88.73933852932525,88.7000693377367,7.839367480686202
2024-04-01 02:00:00+00:00,2230.3522222222223,2220.062904761905,2203.368064935065,2232.670077344877,2220.4439226018694,91.44596704675654,89.78578346571777,8.118698374922902
2024-04-01 03:00:00+00:00,2235.2442222222226,2223.650380952381,2205.351474025974,2237.6344259740263,2223.739410233286,90.36408313381891,90.18312956996691,8.423791348142718
2024-04-01 04:00:00+00:00,2240.4902222222227,2227.5213809523807,2207.493980519481,2243.3095463203467,2227.439735252182,93.43819428363634,91.74941482140393,8.504234823275361
2024-04-01 05:00:00+00:00,2245.161777777778,2231.2540952380955,2209.639279220779,2249.0886533910534,2231.436052188553,92.96931376888142,92.25719706211221,8.118218050184257
2024-04-01 06:00:00+00:00,2250.4262222222223,2235.3748095238093,2211.9851688311687,2255.074946031746,2235.755422266887,96.09164767019472,94.16638524090416,8.156202475171069
2024-04-01 07:00:00+00:00,2253.928,2238.7926666666663,2214.1280649350656,2260.319573448774,2240.0992733027556,95.43957870569751,94.83351338159123,8.108616584087438
2024-04-01 08:00:00+00:00,2256.8026666666665,2242.017,2216.2637012987016,2264.7019878787883,2244.380529006047,94.27081268126089,95.26734635238438,7.914429685224072
2024-04-01 09:00:00+00:00,2258.5315555555553,2244.7991428571427,2218.298506493507,2267.909656565657,2248.456282141139,91.28905882397316,93.66648340364385,7.615541850565211
2024-04-01 10:00:00+00:00,2259.0842222222223,2247.014047619048,2220.179181818182,2269.63858008658,2252.1951078385905,88.63035238142602,91.39674129555335,7.510860289810559
2024-04-01 11:00:00+00:00,2259.125555555556,2248.988428571429,2221.9991428571425,2270.0502210678214,2255.566162999038,85.25967818219557,88.39302979586493,7.2857988405383525
2024-04-01 12:00:00+00:00,2257.8135555555555,2250.2150476190477,2223.5717922077924,2268.9520831168834,2258.423008142651,78.92750908252043,84.27251321538068,7.418956066214191
2024-04-01 13:00:00+00:00,2255.672,2250.8926666666666,2224.954701298702,2266.4390193362196,2260.696967085824,71.54891170493056,78.57869965654886,7.448316347198886
2024-04-01 14:00:00+00:00,2253.5004444444444,2251.274904761905,2226.2532987012983,2262.9783365079365,2262.444801175015,56.79319742661227,69.08987273802109,7.240579465256138
2024-04-01 15:00:00+00:00,2252.7166666666667,2252.0513333333333,2227.711649350649,2259.6495128427127,2263.8839903799903,51.946584554960204,60.09623122883435,7.367680932023555
2024-04-01 16:00:00+00:00,2250.9460000000004,2252.0572857142856,2228.897863636365,2256.121211544011,2264.8842662595334,40.32795240702732,49.68924479619994,8.17141800830758
2024-04-01 17:00:00+00:00,2247.424666666667,2250.9569047619048,2229.6714415584415,2251.8872207792206,2265.234218047825,34.254986897133215,42.17650795304025,8.854173864857007
2024-04-01 18:00:00+00:00,2245.224888888889,2250.1469999999995,2230.5407077922077,2247.7728034632028,2265.156268827733,25.495878047955827,33.35960578403879,8.710304303081516
2024-04-01 19:00:00+00:00,2243.1644444444446,2249.093047619048,2231.3125714285716,2243.884227417027,2264.700485174878,25.274034141958442,28.341633029015835,8.530996852861428
2024-04-01 20:00:00+00:00,2241.7520000000004,2248.064380952381,2232.085662337662,2240.5414632034635,2263.9762978939057,28.176100628930616,26.315337606281634,8.24663993479991
2024-04-01 21:00:00+00:00,2240.7857777777776,2247.0268095238093,2232.8264805194804,2237.998049062049,2263.0323750085895,28.54845699398028,27.33286392162312,7.878308510885641
2024-04-01 22:00:00+00:00,2241.150444444445,2246.480047619048,2233.7232727272726,2236.8014412698412,2262.053326513434,35.526188600249554,30.750248741053486,7.722715045822368
2024-04-01 23:00:00+00:00,2242.9166666666665,2246.573714285714,2234.824857142857,2237.2196658008666,2261.252974283653,47.957180913317195,37.34394216918235,7.7746639711207575
2024-04-02 01:00:00+00:00,2245.017333333333,2246.869,2235.9634285714283,2238.972581818182,2260.669755797774,63.88308904462429,49.12215285273035,7.717187973183546
2024-04-02 02:00:00+00:00,2246.1960000000004,2246.7466666666664,2236.8975000000005,2241.127624242424,2260.1121455971274,71.21655205728437,61.018940671741966,7.520960260813311
2024-04-02 03:00:00+00:00,2247.585555555556,2246.793666666667,2237.843987012987,2243.57044963925,2259.580497491926,73.99614136077635,69.69859415422833,7.400891670755228
2024-04-02 04:00:00+00:00,2248.3724444444447,2246.7734285714287,2238.7032272727274,2245.8644923520924,2258.9898438466294,70.84206933504196,72.01825425103424,7.135113694272699
2024-04-02 05:00:00+00:00,2250.0113333333334,2247.3112857142855,2239.7134285714283,2248.240865223665,2258.4622048374904,77.11239650674793,73.98353573418875,7.144748430396077
2024-04-02 06:00:00+00:00,2250.749111111111,2247.6263333333336,2240.586727272728,2250.278662049062,2257.8816442486086,78.43937847340334,75.46461477173108,6.922266399653514
2024-04-02 07:00:00+00:00,2252.242,2248.473857142857,2241.604253246753,2252.398151803752,2257.3871373342267,85.23843191002625,80.26340229672586,7.09996165682111
2024-04-02 08:00:00+00:00,2252.7204444444446,2249.0253809523806,2242.4675454545454,2254.0697333333333,2256.8956331168833,81.34209702578805,81.67330246973923,6.9428215384767515
2024-04-02 09:00:00+00:00,2253.423777777778,2249.795619047619,2243.367142857143,2255.414452525253,2256.491819891088,83.00265040717441,83.19439311432957,6.7169057142998225
2024-04-02 10:00:00+00:00,2254.175111111111,2250.6159047619044,2244.2530064935063,2256.428306493507,2256.1910064591493,81.74611021848726,82.03028588381659,6.552841020421269
2024-04-02 11:00:00+00:00,2255.8068888888893,2251.8449047619047,2245.265935064935,2257.6260611832618,2256.1211794561264,87.50787172840045,84.08554411802072,6.561209518962612
2024-04-02 12:00:00+00:00,2257.090222222222,2252.967571428572,2246.2188506493503,2258.8775018759025,2256.232037346252,85.75072757666003,85.00156984118259,6.601123124750989
2024-04-02 13:00:00+00:00,2258.4282222222223,2254.186571428572,2247.175954545455,2260.249017604618,2256.5430759465407,83.82403089184261,85.69421006563437,6.8081857586973475
2024-04-02 14:00:00+00:00,2259.166,2255.1834285714285,2248.0308116883116,2261.4285887445885,2256.9715858156396,75.80592657489207,81.79356168113158,6.759743918790401
2024-04-02 15:00:00+00:00,2259.173333333333,2255.7820476190477,2248.737603896104,2262.041002597403,2257.4188548409265,67.93124181860348,75.85373309511273,6.859047924591061
2024-04-02 16:00:00+00:00,2260.547555555556,2257.0105238095243,2249.6718246753244,2262.836126406926,2258.067950577201,71.72470978441163,71.82062605930241,7.239830215691703
2024-04-02 17:00:00+00:00,2260.8522222222223,2257.6902380952383,2250.4033766233765,2263.3020357864357,2258.74629832337,64.12574450530055,67.92723203610522,8.131270914570853
2024-04-02 18:00:00+00:00,2260.591333333333,2258.074,2251.0212142857144,2263.3389662337663,2259.366957242493,58.429859691713396,64.7601046604752,8.28260870638722
2024-04-02 19:00:00+00:00,2260.584888888889,2258.51919047619,2251.6575649350657,2263.20166984127,2259.9710469748507,40.214615371553435,54.256739856189135,8.204565227359565
2024-04-02 20:00:00+00:00,2261.6091111111114,2259.4223333333334,2252.450324675325,2263.438668975469,2260.7075112090292,44.170808806349136,47.60509462320533,8.12852485397673
2024-04-02 21:00:00+00:00,2263.6266666666666,2260.7799523809526,2253.3933506493504,2264.3576709956706,2261.693754844362,57.891951943702146,47.42579204053491,8.08005879297838
2024-04-02 22:00:00+00:00,2266.622444444444,2262.631476190476,2254.5057597402597,2266.359569408369,2263.0186705576175,76.62539618504654,59.56271897836595,8.099340307765631
2024-04-02 23:00:00+00:00,2269.892888888889,2264.6408095238094,2255.6857987012972,2269.302462337662,2264.6577548100054,90.05240323466666,74.85658378780512,7.900816000068098
2024-04-03 01:00:00+00:00,2272.9433333333336,2266.613095238095,2256.860311688312,2272.7946989898987,2266.552570432214,91.35628637688325,86.01136193219884,7.947900571491801
2024-04-03 02:00:00+00:00,2275.097333333333,2268.2572380952374,2257.927324675325,2276.1833344877346,2268.549801501409,86.09834745557863,89.16901235570953,7.8009076735280924
2024-04-03 03:00:00+00:00,2277.6,2270.1013333333335,2259.0674610389615,2279.4442724386727,2270.6437076376005,82.15145838908275,86.53536407384821,7.712985696847526
2024-04-03 04:00:00+00:00,2279.462222222222,2271.7278095238094,2260.137857142857,2282.2963999999997,2272.7193761166086,82.92748193738343,83.72576259401495,7.638486718501279
2024-04-03 05:00:00+00:00,2280.9544444444446,2273.3073809523817,2261.1935649350644,2284.692527561327,2274.7412713959325,86.03157613058654,83.70350548568426,7.3093090957511695
2024-04-03 06:00:00+00:00,2282.270666666667,2274.9050476190478,2262.2683571428574,2286.6765264069263,2276.718945286196,87.61930247078833,85.5261201795861,7.132215588911795
2024-04-03 07:00:00+00:00,2282.891777777778,2276.234285714286,2263.253974025974,2288.0292184704185,2278.588644832681,88.62724110248944,87.4260399012881,6.865628761132387
2024-04-03 08:00:00+00:00,2283.7,2277.6525714285713,2264.280675324675,2288.9427324675326,2280.4046613327155,90.97315136919148,89.07323164748976,6.734512421051484
2024-04-03 09:00:00+00:00,2283.5273333333334,2278.575238095238,2265.1242792207786,2289.0908294372293,2282.0427660362125,87.74830854125985,89.11623367098025,6.607047248119222
2024-04-03 10:00:00+00:00,2281.160222222222,2278.3668571428566,2265.549922077922,2287.684253968254,2283.212270760325,72.05590930641414,83.59245640562183,6.956543873253564
2024-04-03 11:00:00+00:00,2279.429777777778,2278.307571428572,2266.0254090909093,2285.425565367965,2284.0269220865116,52.16795399318372,70.65739061361924,7.052505025164003
2024-04-03 12:00:00+00:00,2277.5988888888887,2278.0699523809526,2266.4389090909085,2282.6269679653683,2284.502956031403,31.901353877138792,52.04173905891222,6.914468951937995
2024-04-03 13:00:00+00:00,2276.1622222222218,2277.8325238095235,2266.863896103896,2279.6958383838382,2284.711658575551,26.473232330320585,36.847513400214375,6.663435455371002
2024-04-03 14:00:00+00:00,2275.1542222222224,2277.6590476190477,2267.315415584416,2277.078406349206,2284.73665299251,24.890617403986237,27.75506787048188,6.591047208558794
2024-04-03 15:00:00+00:00,2274.597333333333,2277.536857142857,2267.7987987012984,2275.0552975468977,2284.653098012437,32.000320642620586,27.788056792309145,6.815258122233167
2024-04-03 16:00:00+00:00,2274.2764444444447,2277.343,2268.277512987013,2273.560816738817,2284.5119232890124,38.03208613715734,31.641008061254734,6.846311113502226
2024-04-03 17:00:00+00:00,2275.702222222222,2277.8191428571427,2269.0242207792207,2273.2896987012987,2284.5521273964127,53.86323268206027,41.29854648727941,7.149431748252078
2024-04-03 18:00:00+00:00,2277.897111111111,2278.547285714286,2269.881863636364,2274.2768057720054,2284.8178777915205,70.24025427689988,54.04519103203918,7.189472337662614
2024-04-03 19:00:00+00:00,2281.5415555555555,2279.939857142857,2270.998402597402,2276.887456854257,2285.455640443551,88.04597737243819,70.71648811046612,7.698795742115296
2024-04-03 20:00:00+00:00,2284.883777777778,2281.350952380952,2272.1277012987016,2280.642962770563,2286.3874926819212,95.09743703303259,84.46122289412357,7.62459604624994
2024-04-03 21:00:00+00:00,2288.026,2282.828476190476,2273.283214285714,2284.9996888888895,2287.556919655741,96.66958656371018,93.27100032306033,7.350696328660656
2024-04-03 22:00:00+00:00,2290.831111111111,2284.3338571428567,2274.4465129870127,2289.4358014430018,2288.8908968511646,96.64046845152042,96.13583068275442,7.134218019470621
2024-04-03 23:00:00+00:00,2293.528222222222,2285.965952380952,2275.656500000001,2293.7123001443006,2290.348187573009,95.8712931458556,96.39378272036208,6.904631018079868
2024-04-04 01:00:00+00:00,2296.0575555555556,2287.7141428571426,2276.904993506493,2297.6516011544013,2291.878307402254,96.46552869035595,96.32576342924399,6.692871659645562
2024-04-04 02:00:00+00:00,2297.1422222222222,2288.9663333333333,2277.969766233766,2300.658460606061,2293.2921539373324,93.32192165322253,95.21958116314471,6.603380826813741
2024-04-04 03:00:00+00:00,2298.678,2290.603714285714,2279.1709415584414,2303.152382683983,2294.6867485140515,94.44294577825747,94.74346537394534,6.506710767755616
2024-04-04 04:00:00+00:00,2299.5419999999995,2292.0449999999996,2280.286233766234,2304.8978972582977,2296.014791366041,92.00679427887451,93.25722057011818,6.556231427201631
2024-04-04 05:00:00+00:00,2299.782444444444,2293.2628095238097,2281.308857142857,2305.7880305916306,2297.2319464457496,92.13662095761498,92.86212033824899,6.395786325258653
2024-04-04 06:00:00+00:00,2299.829777777778,2294.382761904762,2282.279090909091,2305.928072727272,2298.336374244142,86.82124871105451,90.32155464918134,6.155373016311588
2024-04-04 07:00:00+00:00,2299.720444444444,2295.390523809524,2283.198935064935,2305.531417604617,2299.3263941455366,83.56583713950039,87.50790226938996,5.850703515146465
2024-04-04 08:00:00+00:00,2298.8451111111112,2295.927571428572,2283.953025974026,2304.4132963924962,2300.1241120731115,74.98320618383892,81.79009734479794,5.839938978350309
2024-04-04 09:00:00+00:00,2298.121777777778,2296.4090476190477,2284.6928181818184,2302.9359722943723,2300.7800561997524,68.10529454701526,75.55144595678486,5.600657622753843
2024-04-04 10:00:00+00:00,2296.9259999999995,2296.5113333333334,2285.3040844155844,2301.0633558441555,2301.232824134199,49.85180019819639,64.31343364301686,5.649896363985709
2024-04-04 11:00:00+00:00,2295.639111111111,2296.3816190476186,2285.83898051948,2298.9160132756133,2301.4892554198445,30.767555996649747,49.57488358062048,5.4927609094152885
2024-04-04 12:00:00+00:00,2294.808222222222,2296.322142857143,2286.4044350649347,2296.9003492063484,2301.6367794441007,15.641799614207093,32.08705193635109,5.33184941588561
2024-04-04 13:00:00+00:00,2294.4306666666666,2296.2965238095235,2286.9874155844154,2295.2454389610384,2301.7402806036553,15.765172803769937,20.724842804875603,5.129574457608066
2024-04-04 14:00:00+00:00,2293.1615555555554,2295.684714285714,2287.3558246753246,2293.5281477633475,2301.6776230588193,15.341623303047326,15.582865240341462,5.209604853493204
2024-04-04 15:00:00+00:00,2291.889111111111,2294.9321904761905,2287.6603896103898,2291.8214020202017,2301.443114177489,17.66469020494843,16.257162103921907,5.344633078243683
2024-04-04 16:00:00+00:00,2290.7351111111116,2294.1105714285713,2287.918668831169,2290.1767584415584,2301.0412542602903,15.978462465805281,16.328258657933688,5.42073071551198
2024-04-04 17:00:00+00:00,2291.354444444444,2294.0443809523813,2288.428701298701,2289.3710453102462,2300.7006533790286,33.86752136752194,22.50355801275856,5.90353566440397
2024-04-04 18:00:00+00:00,2291.360888888889,2293.6841428571424,2288.801714285714,2289.0056415584418,2300.317319392909,41.77135462346806,30.53911281893177,5.85185454551796
2024-04-04 19:00:00+00:00,2290.4144444444446,2292.851285714286,2288.966077922078,2288.564918326119,2299.744664467807,42.16492173051815,39.267932573836056,5.908864935123826
2024-04-04 20:00:00+00:00,2291.0262222222223,2292.745857142857,2289.364551948052,2288.7274378066377,2299.2009304353055,44.258321464367135,42.73153260611779,6.036088868329271
2024-04-04 21:00:00+00:00,2293.6006666666667,2293.627380952381,2290.1016558441556,2290.193927849928,2298.9538007713186,59.425599556306025,48.61628091706378,6.5042253777343335
2024-04-04 22:00:00+00:00,2292.112,2292.6775714285714,2290.1280844155845,2290.72116017316,2298.43085990002,58.44283738036531,54.04225280034617,7.805352136467613
2024-04-04 23:00:00+00:00,2292.0351111111113,2292.3586190476194,2290.3539545454546,2291.112868686869,2297.8279772555484,51.95491789666635,56.6077849444459,7.734969841005652
2024-04-05 01:00:00+00:00,2291.659555555555,2291.968380952381,2290.5132987012994,2291.2947197691196,2297.1205985192055,33.437459325784125,47.94507153427194,7.539614852362392
2024-04-05 02:00:00+00:00,2291.0528888888884,2291.537857142857,2290.6164805194803,2291.0957264069266,2296.326723063973,38.25328647663699,41.21522123302916,7.180356648622204
2024-04-05 03:00:00+00:00,2289.305111111111,2290.6275714285716,2290.505090909091,2290.096582395382,2295.330184961864,27.996876220227225,33.22920734088279,7.19747403086348
2024-04-05 04:00:00+00:00,2285.559333333333,2288.71480952381,2289.9745324675328,2287.695464357864,2293.8662568886143,18.90220332431444,28.384122007059556,7.849797314373227
2024-04-05 05:00:00+00:00,2282.672888888889,2287.125333333333,2289.508344155844,2284.543255411255,2292.1105154091942,12.894555599263123,19.931211714601606,7.568383220489415
2024-04-05 06:00:00+00:00,2280.6673333333333,2285.919142857143,2289.138746753247,2281.353314285714,2290.2853448773453,16.750418760469056,16.18239256134888,7.439927276168741
2024-04-05 07:00:00+00:00,2279.2991111111114,2284.924666666667,2288.807454545454,2278.4892923520924,2288.465158240569,22.269240941550095,17.304738433760768,7.140646756442402
2024-04-05 08:00:00+00:00,2278.864,2284.1701904761903,2288.5350714285723,2276.3674002886005,2286.756387772281,27.550030856034613,22.189896852684598,6.979886273839397
2024-04-05 09:00:00+00:00,2278.4120000000003,2283.4090952380952,2288.237610389611,2275.118234920635,2285.180513373531,29.648241206030306,26.489171001205012,6.946322968565137
2024-04-05 10:00:00+00:00,2280.2251111111113,2283.668476190476,2288.2985714285705,2275.376832900433,2284.0395543358763,39.45164418584156,32.21663874930217,7.271585613667627
2024-04-05 11:00:00+00:00,2281.825777777778,2283.8467142857144,2288.3146818181813,2276.6232236652236,2283.263679155501,46.707220312086854,38.60236856798625,7.245043784119946
2024-04-05 12:00:00+00:00,2284.046888888889,2284.3197142857143,2288.4337077922078,2278.8167630591633,2282.8574821428574,57.710651296817964,47.95650526491547,7.221112085254257
2024-04-05 13:00:00+00:00,2286.673111111111,2285.0561428571423,2288.651590909091,2281.8541431457434,2282.8131207998354,69.66448898987834,58.02745353292772,7.0867469363075015
2024-04-05 14:00:00+00:00,2288.264,2285.5039047619043,2288.765272727272,2285.0422447330448,2282.9743974953617,79.41935882468006,68.93149970379213,6.922693583714106
2024-04-05 15:00:00+00:00,2289.395111111111,2285.9359523809526,2288.8609610389612,2287.9111186147193,2283.266163986807,85.58495002939473,78.22293261465104,7.518215470591653
